X,Y,OBJECTID,Lic_Type,Lic_No,Lic_App,Status,Iss_Date,Exp_Date,Fee_Code,Dup_Cnt,Master,Term,GeoCode,Off_Code,Name,Site_Addr1,Site_Addr2,Site_City,Site_State,Site_ZIP,DBA_Name,Mail_Addr1,Mail_Addr2,Mail_City,Mail_State,Mail_ZIP,Site_Cnty,Site_Tract,POINT_X,POINT_Y
-117.226777800474835,33.218389825138303,2506,41,465375,LIC,ACTIVE,2008-05-28T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3713,,SINGH  BALAM,1280 E VISTA WAY,STE 4,VISTA,CA,92084-4064,BOMBAY CAFE,,,,,,SAN DIEGO,192.06,6262943.36799998,2024485.912
-117.226754499881395,33.218439257204643,2507,20,593574,APP,PEND,,,,,Y,12,3713,,SF MARKETS LLC,1400 E VISTA WAY,,VISTA,CA,92084,SPROUTS FARMERS MARKET #435,,,,,,SAN DIEGO,192.05,6262950.66220004,2024503.83066074
-117.226852603308785,33.230461639014329,2508,23,571142,LIC,ACTIVE,2017-05-02T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3713,,PROHIBITION BREWING COMPANY INC.,2004 E VISTA WAY,,VISTA,CA,92084-3321,PROHIBITION BREWING COMPANY INC,,,,,,SAN DIEGO,192.03,6262961.6429164,2028878.33658414
-117.221147691928408,32.718663882735513,2509,47,337905,LIC,ACTIVE,1997-12-17T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3710,,BARTELL HOTELS L-PSHIP,2241 SHELTER ISLAND DR,,SAN DIEGO,CA,92106,,,,,,,SAN DIEGO,71,6262971.655,1842652.93999994
-117.221147691928408,32.718663882735513,2510,47,337905,LIC,ACTIVE,1997-12-17T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,N,12,3710,,BARTELL HOTELS L-PSHIP,2241 SHELTER ISLAND DR,,SAN DIEGO,CA,92106,,,,,,,SAN DIEGO,71,6262971.655,1842652.93999994
-117.221147691928408,32.718663882735513,2511,58,337905,LIC,ACTIVE,1997-12-17T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,N,12,3710,,BARTELL HOTELS L-PSHIP,2241 SHELTER ISLAND DR,,SAN DIEGO,CA,92106,,,,,,,SAN DIEGO,71,6262971.655,1842652.93999994
-117.226814410606053,33.230663366658717,2512,23,570995,LIC,ACTIVE,2017-04-24T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3713,,PROHIBITION BREWING COMPANY INC.,2012 E VISTA WAY,,VISTA,CA,92084-3321,PROHIBITION BREWING COMPANY INC,,,,,,SAN DIEGO,192.03,6262974.00903339,2028951.62383909
-117.226814410606053,33.230663366658717,2513,77,570995,LIC,ACTIVE,2017-04-24T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,N,12,3713,,PROHIBITION BREWING COMPANY INC.,2012 E VISTA WAY,,VISTA,CA,92084-3321,PROHIBITION BREWING COMPANY INC,,,,,,SAN DIEGO,192.03,6262974.00903339,2028951.62383909
-117.22587663347467,33.153329758503872,2514,2,569133,LIC,ACTIVE,2016-10-12T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3713,,TWISTED HORN LLC,1042 LA MIRADA CT,,VISTA,CA,92081-7874,TWISTED HORN MEAD AND CIDER TWISTED HORN WINERY,,,,,,SAN DIEGO,199.05,6262997.40498397,2000811.97637838
-117.22587663347467,33.153329758503872,2515,81,569133,LIC,ACTIVE,2016-10-12T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,N,12,3713,,TWISTED HORN LLC,1042 LA MIRADA CT,,VISTA,CA,92081-7874,TWISTED HORN MEAD AND CIDER TWISTED HORN WINERY,,,,,,SAN DIEGO,199.05,6262997.40498397,2000811.97637838
-117.226228901628104,33.188225964717667,2516,23,557632,LIC,ACTIVE,2015-11-02T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3713,,BEAR ROOTS BREWING CO  LLC,1213 S SANTA FE AVE,,VISTA,CA,92083-7230,BEAR ROOTS BREWING CO,,,,,,SAN DIEGO,196.02,6263008.474,2013509.54499996
-117.226228901628104,33.188225964717667,2517,77,557632,LIC,ACTIVE,2015-11-02T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,N,12,3713,,BEAR ROOTS BREWING CO  LLC,1213 S SANTA FE AVE,,VISTA,CA,92083-7230,BEAR ROOTS BREWING CO,,,,,,SAN DIEGO,196.02,6263008.474,2013509.54499996
-117.225592779559761,33.135342350426534,2518,23,601748,LIC,ACTIVE,2019-04-12T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3713,,ORGANIC CRAFT BREWING,1495 POINSETTIA AVE,STE 148,VISTA,CA,92081-8539,LOCAL ROOTS KOMBUCHA,,,,,,SAN DIEGO,200.17,6263023.04090901,1994266.68245404
-117.225592779559761,33.135342350426534,2519,77,601748,LIC,ACTIVE,2019-04-12T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,N,12,3713,,ORGANIC CRAFT BREWING,1495 POINSETTIA AVE,STE 148,VISTA,CA,92081-8539,LOCAL ROOTS KOMBUCHA,,,,,,SAN DIEGO,200.17,6263023.04090901,1994266.68245404
-117.226773424369014,33.24172381904954,2520,9,597762,LIC,ACTIVE,2019-04-24T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,N,12,3700,,SAN GIORGIO LUCANO LLC,1038 MASON RD,,VISTA,CA,92084-1826,,,,,,,SAN DIEGO,192.03,6263024.24207534,2032975.74885226
-117.226773424369014,33.24172381904954,2521,17,597762,LIC,ACTIVE,2019-04-24T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3700,,SAN GIORGIO LUCANO LLC,1038 MASON RD,,VISTA,CA,92084-1826,,,,,,,SAN DIEGO,192.03,6263024.24207534,2032975.74885226
-117.221012155280775,32.729196516982022,2522,47,576513,LIC,ACTIVE,2016-12-29T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3710,,FIRESIDE BY THE PATIO  LP  THE,2855 PERRY RD,,SAN DIEGO,CA,92106,FIRESIDE,,,,,,SAN DIEGO,214,6263049.02988073,1846484.64986305
-117.221012155280775,32.729196516982022,2523,47,576513,LIC,ACTIVE,2016-12-29T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,N,12,3710,,FIRESIDE BY THE PATIO  LP  THE,2855 PERRY RD,,SAN DIEGO,CA,92106,FIRESIDE,,,,,,SAN DIEGO,214,6263049.02988073,1846484.64986305
-117.221012155280775,32.729196516982022,2524,58,576513,LIC,ACTIVE,2016-12-29T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,N,12,3710,,FIRESIDE BY THE PATIO  LP  THE,2855 PERRY RD,,SAN DIEGO,CA,92106,FIRESIDE,,,,,,SAN DIEGO,214,6263049.02988073,1846484.64986305
-117.221012155280775,32.729196516982022,2525,41,576889,LIC,ACTIVE,2017-03-20T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,Y,12,3710,,BANYAN PRODUCTIONS  LLC,2690 HISTORIC DECATUR RD,,SAN DIEGO,CA,92106-6002,BANYAN KITCHEN & CAFE,,,,,,SAN DIEGO,214,6263049.02988073,1846484.64986305
-117.221012155280775,32.729196516982022,2526,47,577900,LIC,ACTIVE,2017-05-15T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3710,,F&J INC,2750 DEWEY RD,# 193,SAN DIEGO,CA,92106-6142,SLATER'S 50/50,,,,,,SAN DIEGO,214,6263049.02988073,1846484.64986304
-117.221012155280775,32.729196516982022,2527,47,577900,LIC,ACTIVE,2017-05-15T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,N,12,3710,,F&J INC,2750 DEWEY RD,# 193,SAN DIEGO,CA,92106-6142,SLATER'S 50/50,,,,,,SAN DIEGO,214,6263049.02988073,1846484.64986304
-117.221012155280775,32.729196516982022,2528,1,578059,LIC,ACTIVE,2018-01-09T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,Y,12,3710,,STONE BREWING CO.  LLC,2816 HISTORIC DECATUR RD,BLDG 1 & BLDG 12,SAN DIEGO,CA,92106-6163,STONE BREWING WORLD BISTRO & GARDENS,,,,,,SAN DIEGO,214,6263049.02988073,1846484.64986304
-117.221012155280775,32.729196516982022,2529,47,581177,LIC,ACTIVE,2018-05-25T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3710,,EL JARDIN RESTAURANT  LLC,2885 PERRY RD,STE 102,SAN DIEGO,CA,92106-6169,EL JARDIN,,,,,,SAN DIEGO,214,6263049.02988073,1846484.64986305
-117.221012155280775,32.729196516982022,2530,58,581177,LIC,ACTIVE,2018-05-25T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,N,12,3710,,EL JARDIN RESTAURANT  LLC,2885 PERRY RD,STE 102,SAN DIEGO,CA,92106-6169,EL JARDIN,,,,,,SAN DIEGO,214,6263049.02988073,1846484.64986305
-117.221012155280775,32.729196516982022,2531,47,581576,APP,PEND,,,,,Y,12,3710,,KINDRED VENTURES  INC.,2675 ROSECRANS ST,,SAN DIEGO,CA,92106-1333,CHLOE AT SCOUT,,,,,,SAN DIEGO,214,6263049.02988073,1846484.64986305
-117.221012155280775,32.729196516982022,2532,47,581584,LIC,ACTIVE,2017-09-13T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3710,,MRE 23  LLC,2860 SIMS RD,,SAN DIEGO,CA,92106-6170,MONIKER GENERAL,,,,,,SAN DIEGO,214,6263049.02988073,1846484.64986305
-117.221012155280775,32.729196516982022,2533,58,581584,LIC,ACTIVE,2017-09-13T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,N,12,3710,,MRE 23  LLC,2860 SIMS RD,,SAN DIEGO,CA,92106-6170,MONIKER GENERAL,,,,,,SAN DIEGO,214,6263049.02988073,1846484.64986305
-117.221012155280775,32.729196516982022,2534,41,582074,LIC,ACTIVE,2018-01-02T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,Y,12,3710,,POKE 123  LLC,2400 HISTORIC DECATUR RD,SUITE 107,SAN DIEGO,CA,92106,POKE 1-2-3,,,,,,SAN DIEGO,214,6263049.02988073,1846484.64986305
-117.221835553441849,32.805760213017329,2535,41,429321,LIC,ACTIVE,2005-09-27T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3710,,SO  SUNG HWAN,2662 GARNET AVE,,SAN DIEGO,CA,92109,WASABI SUSHI,,,,,,SAN DIEGO,78,6263055.46,1874343.22799999
-117.226373509284073,33.218537395791941,2536,21,406268,LIC,ACTIVE,2004-01-21T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,Y,12,3713,,ALESHIA  RAFD FARAJ,1370 E VISTA WY,,VISTA,CA,92084,LA BOTA LIQUOR & MARKET,,,,,,SAN DIEGO,192.05,6263067.51099998,2024538.446
-117.226368028127482,33.218104639105754,2537,41,422224,LIC,ACTIVE,2005-02-25T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3713,,BRYVERKY INC,1330 E VISTA WAY,SPACES 2-4,VISTA,CA,92084,UPPER CRUST PIZZA,,,,,,SAN DIEGO,192.05,6263067.713,2024380.976
-117.226368028127482,33.218104639105754,2538,41,451943,LIC,ACTIVE,2007-07-09T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3713,,KOMAN INC,1330 E VISTA WAY,STE 1,VISTA,CA,92084-4065,CHILI COAST BURGERS,,,,,,SAN DIEGO,192.05,6263067.713,2024380.976
-117.22544013775908,33.135377574378481,2539,12,606563,APP,PEND,,,,,N,12,3713,,SAZZOS  INC,1487 POINSETTIA AVE,STE 121,VISTA,CA,92081-8538,AMERICAN SOJU,,,,,,SAN DIEGO,200.17,6263069.88592355,1994279.06085045
-117.22544013775908,33.135377574378481,2540,18,606563,APP,PEND,,,,,Y,12,3713,,SAZZOS  INC,1487 POINSETTIA AVE,STE 121,VISTA,CA,92081-8538,AMERICAN SOJU,,,,,,SAN DIEGO,200.17,6263069.88592355,1994279.06085045
-117.222515455440927,32.872699052340778,2541,23,583068,LIC,ACTIVE,2017-09-26T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3710,,ROUGH DRAFT BREWING COMPANY  LLC,3869 MIRAMAR ST,,LA JOLLA,CA,92037,ROUGH DRAFT BREWING COMPANY,,,,,,SAN DIEGO,83.05,6263073.71925784,1898699.5744504
-117.225277707518018,33.134458070709108,2542,12,488655,LIC,ACTIVE,2011-01-13T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,N,12,3713,,NOBLEZA TEQUILA INC,3260 CORPORATE VIEW DR,,VISTA,CA,92081-8528,NOBLEZA TEQUILA INC,,,,,,SAN DIEGO,200.19,6263116.478,1993944.047
-117.225277707518018,33.134458070709108,2543,13,488655,LIC,ACTIVE,2010-07-30T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3713,,NOBLEZA TEQUILA INC,3260 CORPORATE VIEW DR,,VISTA,CA,92081-8528,NOBLEZA TEQUILA INC,,,,,,SAN DIEGO,200.19,6263116.478,1993944.047
-117.225277707518018,33.134458070709108,2544,18,488655,LIC,ACTIVE,2011-01-13T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,Y,12,3713,,NOBLEZA TEQUILA INC,3260 CORPORATE VIEW DR,,VISTA,CA,92081-8528,NOBLEZA TEQUILA INC,,,,,,SAN DIEGO,200.19,6263116.478,1993944.047
-117.220888947313696,32.754864289186514,2545,41,343407,LIC,ACTIVE,1998-08-14T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3710,,MEECHAI  JANNETT P,3960 W POINT LOMA BLVD,STE F,SAN DIEGO,CA,92110,MEECHAI THAI CUISINE,,,,,,SAN DIEGO,68.01,6263173.881,1855823.023
-117.220888947313696,32.754864289186514,2546,41,536204,APP,ACTIVE,,,,,Y,12,3710,,EMBARGO GRILL INC,3960 W POINT LOMA BLVD,STE J & K,SAN DIEGO,CA,92110-4733,EMBARGO GRILL,,,,,,SAN DIEGO,68.01,6263173.881,1855823.023
-117.220888947313696,32.754864289186514,2547,41,536204,LIC,ACTIVE,2013-10-16T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3710,,EMBARGO GRILL INC,3960 W POINT LOMA BLVD,STE J & K,SAN DIEGO,CA,92110-4733,EMBARGO GRILL,,,,,,SAN DIEGO,68.01,6263173.881,1855823.023
-117.220513189539716,32.731968427654543,2548,17,556172,LIC,ACTIVE,2015-07-24T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,PRESTON PARKER WINES LLC,2053 MITSCHER LN,,SAN DIEGO,CA,92106-6080,PRESTON PARKER WINES,,,,,,SAN DIEGO,214,6263211.86299998,1847491.72799999
-117.220513189539716,32.731968427654543,2549,20,556172,LIC,ACTIVE,2015-07-24T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,PRESTON PARKER WINES LLC,2053 MITSCHER LN,,SAN DIEGO,CA,92106-6080,PRESTON PARKER WINES,,,,,,SAN DIEGO,214,6263211.86299998,1847491.72799999
-117.220764169211336,32.754878620415276,2550,20,525246,LIC,SUREND,2013-02-07T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,GROCERY OUTLET INC,3948 W POINT LOMA BLVD,,SAN DIEGO,CA,92110,GROCERY OUTLET,,,,,,SAN DIEGO,68.01,6263212.291,1855827.87999999
-117.220764169211336,32.754878620415276,2551,21,549635,LIC,ACTIVE,2015-10-07T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,GROCERY OUTLET INC,3948 W POINT LOMA BLVD,,SAN DIEGO,CA,92110,GROCERY OUTLET,,,,,,SAN DIEGO,68.01,6263212.291,1855827.87999999
-117.220346164210611,32.719605331277585,2552,47,35423,LIC,ACTIVE,1953-11-17T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3710,,SHELTER ISLAND INC,2230 SHELTER ISLAND DR,,SAN DIEGO,CA,92106,BALI HAI,,,,,,SAN DIEGO,71,6263221.364,1842993.173
-117.220346164210611,32.719605331277585,2553,47,35423,LIC,ACTIVE,1953-11-17T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,N,12,3710,,SHELTER ISLAND INC,2230 SHELTER ISLAND DR,,SAN DIEGO,CA,92106,BALI HAI,,,,,,SAN DIEGO,71,6263221.364,1842993.173
-117.220346164210611,32.719605331277585,2554,58,35423,LIC,ACTIVE,1953-11-17T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,N,12,3710,,SHELTER ISLAND INC,2230 SHELTER ISLAND DR,,SAN DIEGO,CA,92106,BALI HAI,,,,,,SAN DIEGO,71,6263221.364,1842993.173
-117.225876449718925,33.219773069103042,2555,20,578685,APP,PEND,,,,,Y,12,3713,,HESPERIA OUTPOST  LP,NEC E VISTA WAY & MONTE MAR RD,,VISTA,CA,92084,ARCO AMPM,,,,,,SAN DIEGO,192.07,6263223.72966257,2024986.61011563
-117.220722633432743,32.754883366656827,2556,41,595570,LIC,ACTIVE,2018-10-19T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3710,,GAGLIONE BROS.-SPORTS ARENA  LLC,3944 W POINT LOMA BLVD,STE D-E,SAN DIEGO,CA,92110-5642,GAGLIONE BROS FAMOUS STEAKS & SUBS,,,,,,SAN DIEGO,68.01,6263225.07683451,1855829.48767188
-117.220722633432743,32.754883366656827,2557,41,600233,LIC,ACTIVE,2019-01-22T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,Y,12,3710,,SCMS  INC.,3944 W POINT LOMA BLVD,STE A & B,SAN DIEGO,CA,92110,EUPHORIA XIX,,,,,,SAN DIEGO,68.01,6263225.07683451,1855829.48767188
-117.221267354937567,32.806078093991019,2558,21,413531,LIC,ACTIVE,2004-07-20T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,TALIA  RETA A,2710 GARNET AVE,STES 101 & 102,SAN DIEGO,CA,92109,FOOD CITY LIQUOR,,,,,,SAN DIEGO,78,6263231.122,1874457.256
-117.225835800571957,33.218691585613733,2559,41,529577,LIC,ACTIVE,2013-05-16T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3713,,SHEPARD  JAMES DONALD,1385 E VISTA WAY,STE 102,VISTA,CA,92084-4041,A TASTE OF NEW YORK PIZZERIA,,,,,,SAN DIEGO,192.07,6263232.478,2024593.007
-117.225835800571957,33.218691585613733,2560,41,551677,LIC,ACTIVE,2015-06-02T00:00:00.000Z,2020-05-31T00:00:00.000Z,,,Y,12,3713,,MRS TACO MEXICAN & SEAFOOD LLC.,1385 E VISTA WAY,STE 103,VISTA,CA,92081-4041,MRS TACO MEXICAN & SEAFOOD,,,,,,SAN DIEGO,192.07,6263232.478,2024593.007
-117.222235122279031,32.898399878446916,2561,20,519883,LIC,ACTIVE,2012-09-12T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3710,,WINE BATTLES  LLC,10637 ROSELLE ST,STE G,SAN DIEGO,CA,92121-1532,,,,,,,SAN DIEGO,83.39,6263246.983,1908049.526
-117.225923264313039,33.23356232354547,2562,21,529031,LIC,ACTIVE,2013-04-02T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3713,,YAKOW INC.,2145 E VISTA WAY,,VISTA,CA,92084-2713,RUIZ LIQUOR,,,,,,SAN DIEGO,192.02,6263256.37399998,2030003.83
-117.225754461749375,33.22241966403368,2563,21,543647,LIC,ACTIVE,2014-08-27T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3713,,CHOLAGH INVESTMENTS INC,1581 E VISTA WAY,,VISTA,CA,92084-3570,SIDEWALK SPIRITS,,,,,,SAN DIEGO,192.07,6263270.047,2025949.198
-117.226508588168926,33.290699330658569,2564,48,585137,LIC,ACTIVE,2018-01-04T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,Y,12,3700,,RCL GROUP  LLC,5517 MISSION RD,STE 2,BONSALL,CA,92003-3607,RCL GROUP  LLC,,,,,,SAN DIEGO,188.02,6263272.10555007,2050794.34787013
-117.225725783201256,33.222831658270806,2565,20,505924,LIC,ACTIVE,2011-01-05T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3713,,7 ELEVEN INC,1595 E VISTA WAY,,VISTA,CA,92084-3577,7 ELEVEN 2111 21795,,,,,,SAN DIEGO,192.07,6263280.21999999,2026099.016
-117.225336629310107,33.187936388058858,2566,52,502088,LIC,ACTIVE,2011-01-12T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3713,,AMERICAN LEGION ALVIN MYO DUNN POST,1234 S SANTA FE AVE,,VISTA,CA,92084-7202,AMERICAN LEGION ALVIN MYO DUNN POST 365,,,,,,SAN DIEGO,196.02,6263280.45691122,2013401.63131706
-117.225794168162452,33.230752795827193,2567,47,575610,LIC,ACTIVE,2018-11-27T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3713,,GIUSEPPE A DIGIOVANNI ENTERPRISES INC,2015 E VISTA WY,,VISTA,CA,92084-3322,CIAO'S PIZZARIA RISTORANTE,,,,,,SAN DIEGO,192.07,6263286.28039047,2028981.2405778
-117.220514596829204,32.754907278111837,2568,47,563041,LIC,ACTIVE,2015-12-18T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3710,,SWAMI'S LA MESA  LLC,3924 W POINT LOMA BLVD,,SAN DIEGO,CA,92110-5601,SWAMIS CAFE,,,,,,SAN DIEGO,68.01,6263289.116,1855837.59199994
-117.22470789918178,33.13613579219588,2569,23,515770,APP,ACTIVE,,,,,Y,12,3713,,LATITUDE 33 BREWING COMPANY,1430 VANTAGE CT,STE 104,VISTA,CA,92081-8545,LATITUDE 33 BREWING COMPANY,,,,,,SAN DIEGO,200.17,6263296.61,1994552.83199995
-117.22470789918178,33.13613579219588,2570,23,515770,APP,ACTIVE,,,,,Y,12,3713,,LATITUDE 33 BREWING COMPANY,1430 VANTAGE CT,STE 104,VISTA,CA,92081-8545,LATITUDE 33 BREWING COMPANY,,,,,,SAN DIEGO,200.17,6263296.61,1994552.83199995
-117.22470789918178,33.13613579219588,2571,23,515770,LIC,ACTIVE,2012-01-10T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,Y,12,3713,,LATITUDE 33 BREWING COMPANY,1430 VANTAGE CT,STE 104,VISTA,CA,92081-8545,LATITUDE 33 BREWING COMPANY,,,,,,SAN DIEGO,200.17,6263296.61,1994552.83199995
-117.22470789918178,33.13613579219588,2572,77,515770,LIC,ACTIVE,2012-01-10T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,N,12,3713,,LATITUDE 33 BREWING COMPANY,1430 VANTAGE CT,STE 104,VISTA,CA,92081-8545,LATITUDE 33 BREWING COMPANY,,,,,,SAN DIEGO,200.17,6263296.61,1994552.83199995
-117.225671932863776,33.227356320959352,2573,41,64701,LIC,ACTIVE,1975-07-01T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3713,,EUSTACHIO  JOSEPH,1825 E VISTA WAY,,VISTA,CA,92084,MARCOS ITALIAN RESTAURANT,,,,,,SAN DIEGO,192.07,6263312.093,2027745.11599996
-117.220408443948912,32.755736931405693,2574,41,595256,APP,PEND,,,,,Y,12,3710,,HABANOS CAFE INC,4004 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110,HABANOS CAFE,,,,,,SAN DIEGO,65,6263324.56093579,1856139.14170522
-117.226261234454213,33.289639303841739,2575,20,592457,LIC,ACTIVE,2018-06-01T00:00:00.000Z,2020-05-31T00:00:00.000Z,,,Y,12,3700,,WESTERN REFINING RETAIL  LLC,5555 MISSION RD,,BONSALL,CA,92003-3600,WESTERN REFINING RETAIL #6199,,,,,,SAN DIEGO,188.02,6263344.07753045,2050407.95632869
-117.225550310104609,33.233636645199248,2576,41,566339,LIC,ACTIVE,2017-11-14T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3713,,AVILA  CRISTIAN,2147 E VISTA WAY,,VISTA,CA,92084-2713,CALIFORNIA'S MEXICAN RESTAURANT,,,,,,SAN DIEGO,192.07,6263370.66399998,2030029.804
-117.224140114356331,33.107316445159256,2577,20,474057,LIC,ACTIVE,2009-06-16T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3712,,7 ELEVEN INC,1693 MELROSE DR,STE 100,SAN MARCOS,CA,92078-2126,7 ELEVEN 33990,,,,,,SAN DIEGO,200.27,6263372.446,1984065.691
-117.225394521980022,33.222319393421046,2578,48,567651,LIC,ACTIVE,2016-06-13T00:00:00.000Z,2020-05-31T00:00:00.000Z,,,Y,12,3713,,JIM'S NEW VISTA LOUNGE  INC.,1587 E VISTA WAY,A & B,VISTA,CA,92084-3570,JIMS VISTA LOUNGE,,,,,,SAN DIEGO,192.07,6263379.77757873,2025911.68569323
-117.225214142635778,33.225185594532789,2579,41,593067,LIC,ACTIVE,2018-11-16T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3713,,BALL  CHITLADAVAN,1717 E VISTA WAY,STE 101 & 102,VISTA,CA,92084-3409,THAI THAI RESTAURANT,,,,,,SAN DIEGO,192.07,6263444.69270205,2026954.00857756
-117.225214083973555,33.225185625652543,2580,21,508169,LIC,ACTIVE,2011-05-20T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3713,,ALESHIA  RAFD FARAJ,1717 E VISTA WAY,STE 104 & 105,VISTA,CA,92084-3409,HOLIDAY LIQUOR,,,,,,SAN DIEGO,192.07,6263444.711,2026954.02
-117.225214083973555,33.225185625652543,2581,41,532070,LIC,ACTIVE,2013-07-17T00:00:00.000Z,2019-06-30T00:00:00.000Z,,,Y,12,3713,,ALEJO  MARIA D,1717 E VISTA WAY,STE 106 & 107,VISTA,CA,92084-3409,EL ASADERO,,,,,,SAN DIEGO,192.07,6263444.711,2026954.02
-117.225919482927438,33.290471190525921,2582,21,456050,LIC,ACTIVE,2007-08-21T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3700,,AL RAYES BROTHERS INC,5527 MISSION RD,,BONSALL,CA,92003-3606,VILLAGE BONSALL MARKET,,,,,,SAN DIEGO,188.02,6263451.33999998,2050709.655
-117.225919482927438,33.290471190525921,2583,86,456050,LIC,ACTIVE,2018-11-27T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3700,,AL RAYES BROTHERS INC,5527 MISSION RD,,BONSALL,CA,92003-3606,VILLAGE BONSALL MARKET,,,,,,SAN DIEGO,188.02,6263451.33999998,2050709.655
-117.224172885833937,33.153733410858905,2584,23,551187,LIC,ACTIVE,2017-02-21T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3713,,EBULLITION BREW WORKS  LLC,2449 CADES WAY,STE D & E,VISTA,CA,92081-7873,EBULLITION BREW WORKS LLC,,,,,,SAN DIEGO,200.17,6263520.20399998,2000953.96399996
-117.220222029851925,32.798486176866476,2585,51,9741,LIC,ACTIVE,1965-04-21T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3710,,SAN DIEGO MISSION BAY BOAT & SKI CL,2606 N MISSION BAY DR,,SAN DIEGO,CA,92109,SAN DIEGO MISSION BAY BOAT & SKI CLUB,,,,,,SAN DIEGO,76,6263526.604,1871692.094
-117.220222029851925,32.798486176866476,2586,58,9741,LIC,ACTIVE,1965-04-21T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,N,12,3710,,SAN DIEGO MISSION BAY BOAT & SKI CL,2606 N MISSION BAY DR,,SAN DIEGO,CA,92109,SAN DIEGO MISSION BAY BOAT & SKI CLUB,,,,,,SAN DIEGO,76,6263526.604,1871692.094
